customer_id,city,state,pop_thousand,land_sq_meter,pop_size,city_type,city_lctn
E14747,Los Angeles,CA,3985,1216,middle,metro,west
E14719,Chicago,IL,2671,589,middle,metro,east
E13015,Philadelphia,PA,1585,348,middle,other,east
E16586,Honolulu,HI,339,156,small,sightseeing,other
E16105,Los Angeles,CA,3985,1216,middle,metro,west
E13013,Chicago,IL,2671,589,middle,metro,east
E14546,Los Angeles,CA,3985,1216,middle,metro,west
E16919,Houston,TX,2325,1658,middle,other,south
E17596,Dallas,TX,1348,879,middle,other,south
E15442,New York,NY,8177,778,big,metro,east
E16906,New York,NY,8177,778,big,metro,east
E14535,Los Angeles,CA,3985,1216,middle,metro,west
E17618,Chicago,IL,2671,589,middle,metro,east
E16170,Los Angeles,CA,3985,1216,middle,metro,west
E17470,New York,NY,8177,778,big,metro,east
E15244,San Diego,CA,1429,844,middle,sightseeing,west
E16696,Los Angeles,CA,3985,1216,middle,metro,west
E15145,San Jose,CA,1003,461,middle,sightseeing,west
E17492,Dallas,TX,1348,879,middle,other,south
E13525,San Diego,CA,1429,844,middle,sightseeing,west
E17409,San Antonio,TX,1598,1291,middle,other,south
E17783,San Antonio,TX,1598,1291,middle,other,south
E17682,New York,NY,8177,778,big,metro,east
E13863,Chicago,IL,2671,589,middle,metro,east
E13515,New York,NY,8177,778,big,metro,east
E15917,San Diego,CA,1429,844,middle,sightseeing,west
E17440,New York,NY,8177,778,big,metro,east
E17045,Houston,TX,2325,1658,middle,other,south
E14220,Phoenix,AZ,1759,1341,middle,other,west
E17140,New York,NY,8177,778,big,metro,east
E15201,New York,NY,8177,778,big,metro,east
E14964,Houston,TX,2325,1658,middle,other,south
E16031,Los Angeles,CA,3985,1216,middle,metro,west
E14403,New York,NY,8177,778,big,metro,east
E17042,Los Angeles,CA,3985,1216,middle,metro,west
E13771,Philadelphia,PA,1585,348,middle,other,east
E17906,New York,NY,8177,778,big,metro,east
E15646,San Diego,CA,1429,844,middle,sightseeing,west
E18272,New York,NY,8177,778,big,metro,east
E16144,Dallas,TX,1348,879,middle,other,south
E13731,Chicago,IL,2671,589,middle,metro,east
E13748,Chicago,IL,2671,589,middle,metro,east
E15530,Honolulu,HI,339,156,small,sightseeing,other
E13950,Los Angeles,CA,3985,1216,middle,metro,west
E13752,Chicago,IL,2671,589,middle,metro,east
E13892,Phoenix,AZ,1759,1341,middle,other,west
E14446,Houston,TX,2325,1658,middle,other,south
E14449,Las Vegas,NV,675,367,small,sightseeing,west
E16209,Dallas,TX,1348,879,middle,other,south
E15754,New York,NY,8177,778,big,metro,east
E13712,Los Angeles,CA,3985,1216,middle,metro,west
E15800,New York,NY,8177,778,big,metro,east
E16469,Chicago,IL,2671,589,middle,metro,east
E13005,New York,NY,8177,778,big,metro,east
E14981,San Antonio,TX,1598,1291,middle,other,south
E17928,Miami,FL,483,93,small,sightseeing,south
E16261,Dallas,TX,1348,879,middle,other,south
E17869,New York,NY,8177,778,big,metro,east
E17883,New York,NY,8177,778,big,metro,east
E14619,San Antonio,TX,1598,1291,middle,other,south
E13995,New York,NY,8177,778,big,metro,east
E16643,San Jose,CA,1003,461,middle,sightseeing,west
E14246,Dallas,TX,1348,879,middle,other,south
E18040,Houston,TX,2325,1658,middle,other,south
E16837,Miami,FL,483,93,small,sightseeing,south
E15119,Chicago,IL,2671,589,middle,metro,east
E16325,Chicago,IL,2671,589,middle,metro,east
E14924,Chicago,IL,2671,589,middle,metro,east
E15109,Los Angeles,CA,3985,1216,middle,metro,west
E16623,Philadelphia,PA,1585,348,middle,other,east
E12999,New York,NY,8177,778,big,metro,east
E13962,Los Angeles,CA,3985,1216,middle,metro,west
E18036,Houston,TX,2325,1658,middle,other,south
E14958,Philadelphia,PA,1585,348,middle,other,east
E13846,Honolulu,HI,339,156,small,sightseeing,other
E14264,Chicago,IL,2671,589,middle,metro,east
E13562,Los Angeles,CA,3985,1216,middle,metro,west
E15775,Phoenix,AZ,1759,1341,middle,other,west
E17054,San Diego,CA,1429,844,middle,sightseeing,west
E17268,Phoenix,AZ,1759,1341,middle,other,west
E16873,Phoenix,AZ,1759,1341,middle,other,west
E13548,Dallas,TX,1348,879,middle,other,south
E15038,Chicago,IL,2671,589,middle,metro,east
E15955,New York,NY,8177,778,big,metro,east
E13508,Phoenix,AZ,1759,1341,middle,other,west
E13570,Los Angeles,CA,3985,1216,middle,metro,west
E13232,Los Angeles,CA,3985,1216,middle,metro,west
E18129,Los Angeles,CA,3985,1216,middle,metro,west
E13632,New York,NY,8177,778,big,metro,east
E15665,Houston,TX,2325,1658,middle,other,south
E17550,San Diego,CA,1429,844,middle,sightseeing,west
E15655,San Antonio,TX,1598,1291,middle,other,south
E17069,New York,NY,8177,778,big,metro,east
E14286,New York,NY,8177,778,big,metro,east
E17340,San Jose,CA,1003,461,middle,sightseeing,west
E15780,San Jose,CA,1003,461,middle,sightseeing,west
E16188,San Diego,CA,1429,844,middle,sightseeing,west
E15214,New York,NY,8177,778,big,metro,east
E17574,Los Angeles,CA,3985,1216,middle,metro,west
E15737,Philadelphia,PA,1585,348,middle,other,east
E16552,New York,NY,8177,778,big,metro,east
E18080,Philadelphia,PA,1585,348,middle,other,east
E14311,San Antonio,TX,1598,1291,middle,other,south
E14339,Chicago,IL,2671,589,middle,metro,east
E12982,Los Angeles,CA,3985,1216,middle,metro,west
E14273,Los Angeles,CA,3985,1216,middle,metro,west
E13549,Los Angeles,CA,3985,1216,middle,metro,west
E15414,Chicago,IL,2671,589,middle,metro,east
E13203,Las Vegas,NV,675,367,small,sightseeing,west
E14628,New York,NY,8177,778,big,metro,east
E14326,New York,NY,8177,778,big,metro,east
E17827,New York,NY,8177,778,big,metro,east
E15935,Chicago,IL,2671,589,middle,metro,east
E13655,Los Angeles,CA,3985,1216,middle,metro,west
E12910,San Antonio,TX,1598,1291,middle,other,south
E16186,Houston,TX,2325,1658,middle,other,south
E13577,Las Vegas,NV,675,367,small,sightseeing,west
E15251,Los Angeles,CA,3985,1216,middle,metro,west
E12928,New York,NY,8177,778,big,metro,east
E14111,San Antonio,TX,1598,1291,middle,other,south
E17160,Miami,FL,483,93,small,sightseeing,south
E16172,New York,NY,8177,778,big,metro,east
E17972,New York,NY,8177,778,big,metro,east
E14844,New York,NY,8177,778,big,metro,east
E17278,Phoenix,AZ,1759,1341,middle,other,west
E15212,Philadelphia,PA,1585,348,middle,other,east
E16729,New York,NY,8177,778,big,metro,east
E16062,Los Angeles,CA,3985,1216,middle,metro,west
E15363,New York,NY,8177,778,big,metro,east
E14998,Dallas,TX,1348,879,middle,other,south
E13484,New York,NY,8177,778,big,metro,east
E16697,Houston,TX,2325,1658,middle,other,south
E18236,San Jose,CA,1003,461,middle,sightseeing,west
E13138,New York,NY,8177,778,big,metro,east
E13740,Los Angeles,CA,3985,1216,middle,metro,west
E16454,San Antonio,TX,1598,1291,middle,other,south
E15230,Houston,TX,2325,1658,middle,other,south
E15134,New York,NY,8177,778,big,metro,east
E16309,New York,NY,8177,778,big,metro,east
E13544,New York,NY,8177,778,big,metro,east
E14262,Houston,TX,2325,1658,middle,other,south
E13134,New York,NY,8177,778,big,metro,east
E17589,New York,NY,8177,778,big,metro,east
E16097,Honolulu,HI,339,156,small,sightseeing,other
E13122,New York,NY,8177,778,big,metro,east
E16966,San Diego,CA,1429,844,middle,sightseeing,west
E17746,Los Angeles,CA,3985,1216,middle,metro,west
E16175,New York,NY,8177,778,big,metro,east
E14834,Houston,TX,2325,1658,middle,other,south
E16348,Phoenix,AZ,1759,1341,middle,other,west
E15147,Houston,TX,2325,1658,middle,other,south
E13221,Los Angeles,CA,3985,1216,middle,metro,west
E16131,New York,NY,8177,778,big,metro,east
E15813,Los Angeles,CA,3985,1216,middle,metro,west
E17058,Houston,TX,2325,1658,middle,other,south
E17704,Los Angeles,CA,3985,1216,middle,metro,west
E16933,Dallas,TX,1348,879,middle,other,south
E13772,Dallas,TX,1348,879,middle,other,south
E13317,San Jose,CA,1003,461,middle,sightseeing,west
E14390,Dallas,TX,1348,879,middle,other,south
E16249,San Diego,CA,1429,844,middle,sightseeing,west
E16520,Miami,FL,483,93,small,sightseeing,south
E14198,Philadelphia,PA,1585,348,middle,other,east
E13989,Philadelphia,PA,1585,348,middle,other,east
E17930,Houston,TX,2325,1658,middle,other,south
E14154,San Diego,CA,1429,844,middle,sightseeing,west
E14206,New York,NY,8177,778,big,metro,east
E14482,New York,NY,8177,778,big,metro,east
E14163,New York,NY,8177,778,big,metro,east
E14105,New York,NY,8177,778,big,metro,east
E17601,Houston,TX,2325,1658,middle,other,south
E17142,Houston,TX,2325,1658,middle,other,south
E15135,New York,NY,8177,778,big,metro,east
E16806,San Antonio,TX,1598,1291,middle,other,south
E13952,Los Angeles,CA,3985,1216,middle,metro,west
E13120,Chicago,IL,2671,589,middle,metro,east
E13516,New York,NY,8177,778,big,metro,east
E14323,New York,NY,8177,778,big,metro,east
E17572,Dallas,TX,1348,879,middle,other,south
E18079,Houston,TX,2325,1658,middle,other,south
E14700,Houston,TX,2325,1658,middle,other,south
E15027,New York,NY,8177,778,big,metro,east
E17367,Los Angeles,CA,3985,1216,middle,metro,west
E15246,New York,NY,8177,778,big,metro,east
E18213,Las Vegas,NV,675,367,small,sightseeing,west
E17029,Chicago,IL,2671,589,middle,metro,east
E13220,Houston,TX,2325,1658,middle,other,south
E15985,New York,NY,8177,778,big,metro,east
E17990,Chicago,IL,2671,589,middle,metro,east
E16193,San Jose,CA,1003,461,middle,sightseeing,west
E15172,San Jose,CA,1003,461,middle,sightseeing,west
E13692,Los Angeles,CA,3985,1216,middle,metro,west
E15745,New York,NY,8177,778,big,metro,east
E17582,New York,NY,8177,778,big,metro,east
E15555,San Antonio,TX,1598,1291,middle,other,south
E13474,Phoenix,AZ,1759,1341,middle,other,west
E17320,Los Angeles,CA,3985,1216,middle,metro,west
E17697,New York,NY,8177,778,big,metro,east
E16639,Phoenix,AZ,1759,1341,middle,other,west
E16947,Philadelphia,PA,1585,348,middle,other,east
E15491,Phoenix,AZ,1759,1341,middle,other,west
E16617,San Diego,CA,1429,844,middle,sightseeing,west
E15265,Honolulu,HI,339,156,small,sightseeing,other
E16550,Miami,FL,483,93,small,sightseeing,south
E16226,New York,NY,8177,778,big,metro,east
E18009,Philadelphia,PA,1585,348,middle,other,east
E16399,Los Angeles,CA,3985,1216,middle,metro,west
E14623,Chicago,IL,2671,589,middle,metro,east
E15625,Chicago,IL,2671,589,middle,metro,east
E18064,San Antonio,TX,1598,1291,middle,other,south
E15508,Dallas,TX,1348,879,middle,other,south
E16654,Los Angeles,CA,3985,1216,middle,metro,west
E16628,San Jose,CA,1003,461,middle,sightseeing,west
E13647,San Antonio,TX,1598,1291,middle,other,south
E15594,New York,NY,8177,778,big,metro,east
E13479,New York,NY,8177,778,big,metro,east
E13735,Philadelphia,PA,1585,348,middle,other,east
E13376,Los Angeles,CA,3985,1216,middle,metro,west
E15717,Chicago,IL,2671,589,middle,metro,east
E13719,Dallas,TX,1348,879,middle,other,south
E14201,Houston,TX,2325,1658,middle,other,south
E16633,Honolulu,HI,339,156,small,sightseeing,other
E13101,New York,NY,8177,778,big,metro,east
E15225,New York,NY,8177,778,big,metro,east
E14152,Dallas,TX,1348,879,middle,other,south
E15436,New York,NY,8177,778,big,metro,east
E17217,New York,NY,8177,778,big,metro,east
E17734,Houston,TX,2325,1658,middle,other,south
E15260,Las Vegas,NV,675,367,small,sightseeing,west
E14905,Los Angeles,CA,3985,1216,middle,metro,west
E17548,Dallas,TX,1348,879,middle,other,south
E14148,New York,NY,8177,778,big,metro,east
E16103,Dallas,TX,1348,879,middle,other,south
E14626,San Diego,CA,1429,844,middle,sightseeing,west
E14868,San Antonio,TX,1598,1291,middle,other,south
E18246,Las Vegas,NV,675,367,small,sightseeing,west
E13485,Las Vegas,NV,675,367,small,sightseeing,west
E15517,New York,NY,8177,778,big,metro,east
E17115,San Diego,CA,1429,844,middle,sightseeing,west
E17120,New York,NY,8177,778,big,metro,east
E16611,New York,NY,8177,778,big,metro,east
E15912,Los Angeles,CA,3985,1216,middle,metro,west
E14001,Houston,TX,2325,1658,middle,other,south
E17158,Dallas,TX,1348,879,middle,other,south
E17588,New York,NY,8177,778,big,metro,east
E14759,Miami,FL,483,93,small,sightseeing,south
E14577,Los Angeles,CA,3985,1216,middle,metro,west
E16185,New York,NY,8177,778,big,metro,east
E13389,Chicago,IL,2671,589,middle,metro,east
E17631,Houston,TX,2325,1658,middle,other,south
E17061,Los Angeles,CA,3985,1216,middle,metro,west
E17718,New York,NY,8177,778,big,metro,east
E17630,Las Vegas,NV,675,367,small,sightseeing,west
E16163,Houston,TX,2325,1658,middle,other,south
E13495,New York,NY,8177,778,big,metro,east
E13223,New York,NY,8177,778,big,metro,east
E16146,New York,NY,8177,778,big,metro,east
E17109,New York,NY,8177,778,big,metro,east
E16587,New York,NY,8177,778,big,metro,east
E17179,Las Vegas,NV,675,367,small,sightseeing,west
E16750,San Antonio,TX,1598,1291,middle,other,south
E13482,Philadelphia,PA,1585,348,middle,other,east
E14512,New York,NY,8177,778,big,metro,east
E17670,Las Vegas,NV,675,367,small,sightseeing,west
E16834,Phoenix,AZ,1759,1341,middle,other,west
E16442,Los Angeles,CA,3985,1216,middle,metro,west
E16942,Houston,TX,2325,1658,middle,other,south
E14640,New York,NY,8177,778,big,metro,east
E16823,Los Angeles,CA,3985,1216,middle,metro,west
E15237,Los Angeles,CA,3985,1216,middle,metro,west
E17854,Houston,TX,2325,1658,middle,other,south
E18220,New York,NY,8177,778,big,metro,east
E17436,San Diego,CA,1429,844,middle,sightseeing,west
E16965,Phoenix,AZ,1759,1341,middle,other,west
E12840,Houston,TX,2325,1658,middle,other,south
E15891,Chicago,IL,2671,589,middle,metro,east
E17187,San Diego,CA,1429,844,middle,sightseeing,west
E16016,Los Angeles,CA,3985,1216,middle,metro,west
E13637,New York,NY,8177,778,big,metro,east
E17991,Los Angeles,CA,3985,1216,middle,metro,west
E16418,New York,NY,8177,778,big,metro,east
E16099,Phoenix,AZ,1759,1341,middle,other,west
E15768,Houston,TX,2325,1658,middle,other,south
E16637,Chicago,IL,2671,589,middle,metro,east
E14240,New York,NY,8177,778,big,metro,east
E15143,New York,NY,8177,778,big,metro,east
E13229,Los Angeles,CA,3985,1216,middle,metro,west
E14973,New York,NY,8177,778,big,metro,east
E14271,Los Angeles,CA,3985,1216,middle,metro,west
E17720,New York,NY,8177,778,big,metro,east
E15952,Chicago,IL,2671,589,middle,metro,east
E16227,San Diego,CA,1429,844,middle,sightseeing,west
E17893,New York,NY,8177,778,big,metro,east
E14022,New York,NY,8177,778,big,metro,east
E15210,San Diego,CA,1429,844,middle,sightseeing,west
E16370,San Diego,CA,1429,844,middle,sightseeing,west
E16634,New York,NY,8177,778,big,metro,east
E15376,Miami,FL,483,93,small,sightseeing,south
E14655,Dallas,TX,1348,879,middle,other,south
E17615,New York,NY,8177,778,big,metro,east
E16055,Chicago,IL,2671,589,middle,metro,east
E14149,New York,NY,8177,778,big,metro,east
E17501,Phoenix,AZ,1759,1341,middle,other,west
E14191,San Diego,CA,1429,844,middle,sightseeing,west
E15620,Miami,FL,483,93,small,sightseeing,south
E15048,Houston,TX,2325,1658,middle,other,south
E13282,Philadelphia,PA,1585,348,middle,other,east
E15582,New York,NY,8177,778,big,metro,east
E16230,New York,NY,8177,778,big,metro,east
E18146,New York,NY,8177,778,big,metro,east
E15976,New York,NY,8177,778,big,metro,east
E16539,Chicago,IL,2671,589,middle,metro,east
E12886,Chicago,IL,2671,589,middle,metro,east
E17974,New York,NY,8177,778,big,metro,east
E13524,Dallas,TX,1348,879,middle,other,south
E17955,Los Angeles,CA,3985,1216,middle,metro,west
E15128,New York,NY,8177,778,big,metro,east
E15987,Los Angeles,CA,3985,1216,middle,metro,west
E16610,San Jose,CA,1003,461,middle,sightseeing,west
E17394,Chicago,IL,2671,589,middle,metro,east
E14173,Dallas,TX,1348,879,middle,other,south
E16258,New York,NY,8177,778,big,metro,east
E14948,Los Angeles,CA,3985,1216,middle,metro,west
E17384,Philadelphia,PA,1585,348,middle,other,east
E16990,Dallas,TX,1348,879,middle,other,south
E13831,New York,NY,8177,778,big,metro,east
E13762,New York,NY,8177,778,big,metro,east
E14340,Los Angeles,CA,3985,1216,middle,metro,west
E17429,New York,NY,8177,778,big,metro,east
E13711,San Antonio,TX,1598,1291,middle,other,south
E13448,Los Angeles,CA,3985,1216,middle,metro,west
E14515,San Antonio,TX,1598,1291,middle,other,south
E16457,New York,NY,8177,778,big,metro,east
E17527,Dallas,TX,1348,879,middle,other,south
E14199,New York,NY,8177,778,big,metro,east
E13888,San Jose,CA,1003,461,middle,sightseeing,west
E14423,Los Angeles,CA,3985,1216,middle,metro,west
E14697,Chicago,IL,2671,589,middle,metro,east
E17522,Las Vegas,NV,675,367,small,sightseeing,west
E13867,New York,NY,8177,778,big,metro,east
E17624,Phoenix,AZ,1759,1341,middle,other,west
E14393,New York,NY,8177,778,big,metro,east
E17578,New York,NY,8177,778,big,metro,east
E13450,Phoenix,AZ,1759,1341,middle,other,west
E17423,New York,NY,8177,778,big,metro,east
E18241,New York,NY,8177,778,big,metro,east
E16153,Houston,TX,2325,1658,middle,other,south
E15668,Phoenix,AZ,1759,1341,middle,other,west
E16319,Los Angeles,CA,3985,1216,middle,metro,west
E15757,New York,NY,8177,778,big,metro,east
E17174,Houston,TX,2325,1658,middle,other,south
E13365,San Antonio,TX,1598,1291,middle,other,south
E18227,Philadelphia,PA,1585,348,middle,other,east
E14145,Chicago,IL,2671,589,middle,metro,east
E18235,Los Angeles,CA,3985,1216,middle,metro,west
E13741,Houston,TX,2325,1658,middle,other,south
E16832,Los Angeles,CA,3985,1216,middle,metro,west
E15258,Houston,TX,2325,1658,middle,other,south
E15552,San Jose,CA,1003,461,middle,sightseeing,west
E18170,Chicago,IL,2671,589,middle,metro,east
E13723,Honolulu,HI,339,156,small,sightseeing,other
E14005,Chicago,IL,2671,589,middle,metro,east
E15561,New York,NY,8177,778,big,metro,east
E16121,San Antonio,TX,1598,1291,middle,other,south
E18142,Los Angeles,CA,3985,1216,middle,metro,west
E13642,Los Angeles,CA,3985,1216,middle,metro,west
E15117,New York,NY,8177,778,big,metro,east
E13561,San Diego,CA,1429,844,middle,sightseeing,west
E15704,New York,NY,8177,778,big,metro,east
E14684,Los Angeles,CA,3985,1216,middle,metro,west
E16007,Chicago,IL,2671,589,middle,metro,east
E16232,San Jose,CA,1003,461,middle,sightseeing,west
E17410,New York,NY,8177,778,big,metro,east
E13835,New York,NY,8177,778,big,metro,east
E15312,San Jose,CA,1003,461,middle,sightseeing,west
E13427,New York,NY,8177,778,big,metro,east
E14353,New York,NY,8177,778,big,metro,east
E13003,New York,NY,8177,778,big,metro,east
E16756,Phoenix,AZ,1759,1341,middle,other,west
E17007,Phoenix,AZ,1759,1341,middle,other,west
E16440,Dallas,TX,1348,879,middle,other,south
E18120,Chicago,IL,2671,589,middle,metro,east
E17723,Philadelphia,PA,1585,348,middle,other,east
E14699,New York,NY,8177,778,big,metro,east
E12821,Honolulu,HI,339,156,small,sightseeing,other
E17033,New York,NY,8177,778,big,metro,east
E13055,Chicago,IL,2671,589,middle,metro,east
E13320,Houston,TX,2325,1658,middle,other,south
E16357,Chicago,IL,2671,589,middle,metro,east
E18242,San Antonio,TX,1598,1291,middle,other,south
E15865,Las Vegas,NV,675,367,small,sightseeing,west
E17597,Los Angeles,CA,3985,1216,middle,metro,west
E14397,New York,NY,8177,778,big,metro,east
E13242,Los Angeles,CA,3985,1216,middle,metro,west
E14288,New York,NY,8177,778,big,metro,east
E15063,New York,NY,8177,778,big,metro,east
E14591,Chicago,IL,2671,589,middle,metro,east
E13990,Phoenix,AZ,1759,1341,middle,other,west
E12749,Dallas,TX,1348,879,middle,other,south
E13487,San Diego,CA,1429,844,middle,sightseeing,west
E14691,Philadelphia,PA,1585,348,middle,other,east
E16229,Houston,TX,2325,1658,middle,other,south
E14920,New York,NY,8177,778,big,metro,east
E17489,New York,NY,8177,778,big,metro,east
E13404,New York,NY,8177,778,big,metro,east
E15729,Chicago,IL,2671,589,middle,metro,east
E13136,New York,NY,8177,778,big,metro,east
E16644,Houston,TX,2325,1658,middle,other,south
E14731,New York,NY,8177,778,big,metro,east
E15187,San Antonio,TX,1598,1291,middle,other,south
E13052,Houston,TX,2325,1658,middle,other,south
E18133,San Diego,CA,1429,844,middle,sightseeing,west
E17664,Chicago,IL,2671,589,middle,metro,east
E15732,Los Angeles,CA,3985,1216,middle,metro,west
E14649,New York,NY,8177,778,big,metro,east
E13235,Chicago,IL,2671,589,middle,metro,east
E14883,Chicago,IL,2671,589,middle,metro,east
E12976,Dallas,TX,1348,879,middle,other,south
E16244,Houston,TX,2325,1658,middle,other,south
E14681,San Antonio,TX,1598,1291,middle,other,south
E14421,New York,NY,8177,778,big,metro,east
E16116,Los Angeles,CA,3985,1216,middle,metro,west
E14988,Chicago,IL,2671,589,middle,metro,east
E15489,Los Angeles,CA,3985,1216,middle,metro,west
E14364,New York,NY,8177,778,big,metro,east
E16006,New York,NY,8177,778,big,metro,east
E16184,Philadelphia,PA,1585,348,middle,other,east
E17932,New York,NY,8177,778,big,metro,east
E18221,San Antonio,TX,1598,1291,middle,other,south
E14853,New York,NY,8177,778,big,metro,east
E17658,Las Vegas,NV,675,367,small,sightseeing,west
E17764,Los Angeles,CA,3985,1216,middle,metro,west
E14651,San Jose,CA,1003,461,middle,sightseeing,west
E14000,New York,NY,8177,778,big,metro,east
E13601,Miami,FL,483,93,small,sightseeing,south
E17671,New York,NY,8177,778,big,metro,east
E17970,Dallas,TX,1348,879,middle,other,south
E15826,Los Angeles,CA,3985,1216,middle,metro,west
E15907,New York,NY,8177,778,big,metro,east
E14342,Philadelphia,PA,1585,348,middle,other,east
E14873,Miami,FL,483,93,small,sightseeing,south
E14689,San Antonio,TX,1598,1291,middle,other,south
E15440,New York,NY,8177,778,big,metro,east
E16076,San Antonio,TX,1598,1291,middle,other,south
E15333,New York,NY,8177,778,big,metro,east
E15081,Los Angeles,CA,3985,1216,middle,metro,west
E16283,Dallas,TX,1348,879,middle,other,south
E17263,New York,NY,8177,778,big,metro,east
E16877,Los Angeles,CA,3985,1216,middle,metro,west
E16642,New York,NY,8177,778,big,metro,east
E12871,Los Angeles,CA,3985,1216,middle,metro,west
E14038,New York,NY,8177,778,big,metro,east
E14489,Phoenix,AZ,1759,1341,middle,other,west
E14888,Los Angeles,CA,3985,1216,middle,metro,west
E17190,New York,NY,8177,778,big,metro,east
E13456,Philadelphia,PA,1585,348,middle,other,east
E16899,Los Angeles,CA,3985,1216,middle,metro,west
E17898,Los Angeles,CA,3985,1216,middle,metro,west
E13976,San Diego,CA,1429,844,middle,sightseeing,west
E16139,Los Angeles,CA,3985,1216,middle,metro,west
E18043,New York,NY,8177,778,big,metro,east
E15730,New York,NY,8177,778,big,metro,east
E16266,Houston,TX,2325,1658,middle,other,south
E15123,Los Angeles,CA,3985,1216,middle,metro,west
E17702,Chicago,IL,2671,589,middle,metro,east
E17505,Houston,TX,2325,1658,middle,other,south
E13756,Chicago,IL,2671,589,middle,metro,east
E16446,New York,NY,8177,778,big,metro,east
E17556,New York,NY,8177,778,big,metro,east
E14583,San Antonio,TX,1598,1291,middle,other,south
E16818,San Antonio,TX,1598,1291,middle,other,south
E13572,New York,NY,8177,778,big,metro,east
E14009,Las Vegas,NV,675,367,small,sightseeing,west
E14565,Chicago,IL,2671,589,middle,metro,east
E13258,San Diego,CA,1429,844,middle,sightseeing,west
E14463,Houston,TX,2325,1658,middle,other,south
E13192,Philadelphia,PA,1585,348,middle,other,east
E16987,Los Angeles,CA,3985,1216,middle,metro,west
E13417,San Jose,CA,1003,461,middle,sightseeing,west
E17047,New York,NY,8177,778,big,metro,east
E13531,Dallas,TX,1348,879,middle,other,south
E15116,San Diego,CA,1429,844,middle,sightseeing,west
E17469,Los Angeles,CA,3985,1216,middle,metro,west
E16647,Philadelphia,PA,1585,348,middle,other,east
E13627,Houston,TX,2325,1658,middle,other,south
E15630,Los Angeles,CA,3985,1216,middle,metro,west
E14896,San Antonio,TX,1598,1291,middle,other,south
E17245,San Diego,CA,1429,844,middle,sightseeing,west
E16008,Dallas,TX,1348,879,middle,other,south
E17871,Philadelphia,PA,1585,348,middle,other,east
E13529,San Jose,CA,1003,461,middle,sightseeing,west
E15599,San Diego,CA,1429,844,middle,sightseeing,west
E16813,New York,NY,8177,778,big,metro,east
E15862,Houston,TX,2325,1658,middle,other,south
E15394,San Antonio,TX,1598,1291,middle,other,south
E17980,Los Angeles,CA,3985,1216,middle,metro,west
E14859,San Antonio,TX,1598,1291,middle,other,south
E16463,Los Angeles,CA,3985,1216,middle,metro,west
E15791,Los Angeles,CA,3985,1216,middle,metro,west
E13658,Dallas,TX,1348,879,middle,other,south
E13887,Los Angeles,CA,3985,1216,middle,metro,west
E14551,Chicago,IL,2671,589,middle,metro,east
E17166,Phoenix,AZ,1759,1341,middle,other,west
E17926,San Jose,CA,1003,461,middle,sightseeing,west
E13391,Philadelphia,PA,1585,348,middle,other,east
E17455,Philadelphia,PA,1585,348,middle,other,east
E13308,San Antonio,TX,1598,1291,middle,other,south
E13856,New York,NY,8177,778,big,metro,east
E13243,Houston,TX,2325,1658,middle,other,south
E15095,Philadelphia,PA,1585,348,middle,other,east
E18048,Los Angeles,CA,3985,1216,middle,metro,west
E18287,San Antonio,TX,1598,1291,middle,other,south
E18150,Philadelphia,PA,1585,348,middle,other,east
E16690,New York,NY,8177,778,big,metro,east
E13555,Los Angeles,CA,3985,1216,middle,metro,west
E16038,New York,NY,8177,778,big,metro,east
E13972,Dallas,TX,1348,879,middle,other,south
E13227,Houston,TX,2325,1658,middle,other,south
E13657,Houston,TX,2325,1658,middle,other,south
E17176,Phoenix,AZ,1759,1341,middle,other,west
E14837,New York,NY,8177,778,big,metro,east
E14682,Phoenix,AZ,1759,1341,middle,other,west
E14921,San Antonio,TX,1598,1291,middle,other,south
E16341,San Jose,CA,1003,461,middle,sightseeing,west
E14647,New York,NY,8177,778,big,metro,east
E15292,Phoenix,AZ,1759,1341,middle,other,west
E15705,New York,NY,8177,778,big,metro,east
E13339,New York,NY,8177,778,big,metro,east
E13885,Phoenix,AZ,1759,1341,middle,other,west
E15563,Los Angeles,CA,3985,1216,middle,metro,west
E13546,Los Angeles,CA,3985,1216,middle,metro,west
E17715,Los Angeles,CA,3985,1216,middle,metro,west
E18160,Chicago,IL,2671,589,middle,metro,east
E15434,New York,NY,8177,778,big,metro,east
E15734,Phoenix,AZ,1759,1341,middle,other,west
E13737,New York,NY,8177,778,big,metro,east
E13523,Chicago,IL,2671,589,middle,metro,east
E13213,Phoenix,AZ,1759,1341,middle,other,west
E18018,Dallas,TX,1348,879,middle,other,south
E15314,Phoenix,AZ,1759,1341,middle,other,west
E17521,Chicago,IL,2671,589,middle,metro,east
E15042,San Jose,CA,1003,461,middle,sightseeing,west
E12863,New York,NY,8177,778,big,metro,east
E16091,Phoenix,AZ,1759,1341,middle,other,west
E15804,New York,NY,8177,778,big,metro,east
E14593,San Jose,CA,1003,461,middle,sightseeing,west
E15882,San Antonio,TX,1598,1291,middle,other,south
E14287,Chicago,IL,2671,589,middle,metro,east
E16763,New York,NY,8177,778,big,metro,east
E14705,New York,NY,8177,778,big,metro,east
E14985,Dallas,TX,1348,879,middle,other,south
E14522,Chicago,IL,2671,589,middle,metro,east
E16448,Philadelphia,PA,1585,348,middle,other,east
E14584,Chicago,IL,2671,589,middle,metro,east
E12974,Miami,FL,483,93,small,sightseeing,south
E12942,New York,NY,8177,778,big,metro,east
E12987,Chicago,IL,2671,589,middle,metro,east
